body_type,sex,diet,how_often_shower,heating_energy_source,transport,vehicle_type,social_activity,monthly_grocery_bill,frequency_of_traveling_by_air,vehicle_monthly_distance_km,waste_bag_size,waste_bag_weekly_count,how_long_tv_pc_daily_hour,how_many_new_clothes_monthly,how_long_internet_daily_hour,energy_efficiency,recycling,cooking_with,co2,type,country,year,coal_co2,oil_co2,gas_co2,cement_co2,flaring_co2,other_industry_co2
2,2,1,4,4,3,5,2,166.0,2,2.0,1,5.0,22.0,30.0,21.0,3,0,9,2787.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,3,2,5,3,217.0,3,381.0,1,4.0,15.0,44.0,10.0,1,9,16,2187.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,2,1,2,5,3,190.0,2,959.0,3,7.0,5.0,25.0,23.0,3,15,16,1361.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,2,4,2,5,2,284.0,4,1563.0,3,1.0,6.0,24.0,24.0,1,6,14,2744.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,1,3,3,5,2,125.0,2,21.0,4,2.0,1.0,26.0,20.0,2,11,5,917.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,3,3,1,2,5,1,96.0,3,389.0,1,2.0,15.0,31.0,21.0,1,6,7,1683.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,4,1,4,3,5,1,261.0,3,68.0,4,2.0,24.0,40.0,15.0,3,3,11,1395.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,2,3,1,4,3,268.0,4,8277.0,4,3.0,10.0,20.0,7.0,3,3,10,4584.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,2,4,3,5,2,116.0,2,40.0,2,7.0,22.0,50.0,8.0,1,15,0,1790.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,4,2,2,5,1,175.0,1,1234.0,2,4.0,7.0,38.0,1.0,1,13,11,2286.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,1,3,2,5,1,182.0,3,1783.0,1,3.0,11.0,31.0,0.0,2,7,13,1618.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,4,2,1,4,3,272.0,2,7003.0,2,2.0,18.0,21.0,6.0,3,5,15,3310.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,4,2,3,3,5,2,200.0,1,91.0,4,4.0,2.0,24.0,12.0,1,16,15,1654.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,4,1,4,1,2,1,128.0,1,5997.0,2,1.0,21.0,10.0,21.0,2,3,8,1547.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,4,4,3,1,2,3,242.0,2,7755.0,3,6.0,17.0,44.0,3.0,3,9,13,1367.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,4,3,1,6,3,263.0,1,3841.0,1,1.0,1.0,4.0,9.0,1,0,10,3824.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,3,3,5,3,272.0,3,14.0,4,4.0,19.0,21.0,19.0,2,5,15,1341.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,3,3,1,2,2,174.0,3,6440.0,1,3.0,5.0,28.0,3.0,3,10,6,1373.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,4,4,3,5,2,105.0,3,49.0,3,5.0,7.0,26.0,17.0,3,10,15,1737.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,2,2,2,2,5,3,118.0,4,1727.0,4,5.0,20.0,39.0,10.0,1,0,3,2702.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,2,4,1,2,5,3,98.0,2,346.0,3,2.0,9.0,27.0,14.0,3,0,13,1532.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,1,4,1,1,2,64.0,4,454.0,3,3.0,16.0,26.0,13.0,3,2,9,3311.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,1,4,1,1,1,77.0,1,3349.0,4,5.0,10.0,1.0,16.0,3,15,0,2189.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,3,4,1,3,3,182.0,2,6445.0,1,4.0,6.0,17.0,4.0,1,10,4,3095.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,4,2,1,6,1,241.0,3,7994.0,2,5.0,0.0,30.0,6.0,1,4,15,4492.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,4,2,4,3,5,3,123.0,3,66.0,4,6.0,15.0,29.0,6.0,2,3,13,1072.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,2,1,6,1,112.0,4,49.0,1,1.0,14.0,42.0,24.0,3,6,15,2529.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,1,1,1,4,2,283.0,3,441.0,4,7.0,2.0,17.0,14.0,2,8,15,1693.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,4,4,3,5,3,60.0,4,38.0,2,5.0,15.0,4.0,18.0,3,8,10,2228.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,1,2,5,1,250.0,2,1493.0,2,4.0,16.0,5.0,24.0,1,2,8,1928.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,3,3,1,4,1,60.0,1,8676.0,2,2.0,11.0,14.0,13.0,2,3,11,4606.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,3,4,1,3,1,75.0,1,8074.0,3,1.0,11.0,20.0,2.0,2,10,7,2523.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,1,1,3,5,1,78.0,2,39.0,2,5.0,20.0,3.0,5.0,2,12,13,1301.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,4,3,2,5,2,233.0,2,710.0,1,4.0,19.0,44.0,6.0,2,8,13,2244.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,3,1,3,5,1,129.0,4,98.0,3,4.0,5.0,9.0,7.0,2,8,13,2774.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,3,2,1,3,5,3,189.0,2,36.0,4,7.0,13.0,20.0,16.0,2,8,13,1172.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,3,3,3,5,3,88.0,3,31.0,2,2.0,21.0,1.0,18.0,1,3,8,1155.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,1,3,5,2,273.0,2,38.0,4,3.0,8.0,43.0,1.0,1,2,2,1890.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,1,1,2,5,1,91.0,4,1206.0,4,4.0,7.0,45.0,7.0,1,15,8,3620.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,2,4,2,5,2,109.0,4,52.0,4,7.0,13.0,27.0,11.0,2,0,2,2427.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1,3,3,1,4,2,186.0,3,9244.0,3,2.0,13.0,25.0,18.0,2,11,13,3876.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,3,4,3,5,2,137.0,3,13.0,2,6.0,5.0,4.0,12.0,2,10,10,1980.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,3,2,5,2,226.0,3,1594.0,2,5.0,2.0,30.0,20.0,1,8,6,2247.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,4,2,1,1,1,257.0,4,1722.0,1,2.0,13.0,13.0,22.0,2,4,13,2408.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,1,3,5,2,215.0,4,46.0,3,3.0,2.0,50.0,10.0,1,2,15,3558.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,2,3,1,4,1,218.0,4,8716.0,2,4.0,14.0,35.0,15.0,2,9,7,5236.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,3,2,5,2,54.0,4,68.0,4,1.0,17.0,29.0,12.0,3,14,10,2737.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3,2,4,2,5,1,193.0,3,304.0,1,3.0,22.0,33.0,11.0,3,8,2,1705.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,3,2,2,3,5,3,69.0,1,65.0,4,5.0,15.0,24.0,4.0,3,10,2,1363.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,2,2,3,5,1,275.0,2,82.0,2,1.0,21.0,9.0,4.0,3,9,8,730.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,4,4,1,1,3,156.0,4,862.0,1,4.0,16.0,30.0,24.0,1,8,0,3114.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,4,3,2,3,5,3,296.0,3,12.0,1,2.0,19.0,20.0,20.0,3,10,0,1216.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,2,3,3,5,2,289.0,2,9.0,4,7.0,6.0,50.0,9.0,3,4,7,1651.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,2,2,1,2,3,79.0,3,6736.0,1,4.0,16.0,30.0,22.0,1,10,0,1347.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4,4,1,2,5,3,101.0,3,655.0,2,7.0,2.0,0.0,1.0,1,13,4,1419.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,2,2,1,6,1,273.0,1,9333.0,3,5.0,21.0,13.0,13.0,1,2,8,4807.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,4,4,2,5,1,265.0,1,821.0,3,5.0,7.0,41.0,15.0,3,7,8,2141.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,3,4,2,2,5,2,271.0,4,977.0,3,4.0,14.0,6.0,13.0,1,9,6,2414.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,1,3,3,5,1,82.0,3,56.0,3,3.0,16.0,17.0,20.0,2,12,0,1266.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,1,3,2,1,3,3,197.0,2,9549.0,1,5.0,8.0,34.0,17.0,3,13,5,3136.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2,2,1,1,6,3,192.0,3,3443.0,4,1.0,23.0,48.0,10.0,3,16,0,2887.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,2,2,3,5,1,255.0,1,3.0,2,3.0,15.0,26.0,11.0,2,5,6,1826.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,4,3,2,3,5,3,174.0,1,79.0,3,7.0,22.0,1.0,3.0,2,12,0,1274.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,2,3,4,3,5,1,84.0,4,90.0,4,6.0,24.0,36.0,17.0,3,9,10,2193.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,3,1,1,3,235.0,2,2074.0,4,2.0,18.0,3.0,1.0,1,13,3,1438.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,2,3,5,3,242.0,3,91.0,1,7.0,19.0,5.0,9.0,2,6,14,1724.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,4,1,3,5,1,297.0,3,52.0,1,2.0,15.0,35.0,22.0,1,0,13,1626.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,1,1,3,5,3,77.0,2,78.0,3,4.0,14.0,34.0,8.0,2,13,5,1529.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1,1,1,1,4,3,204.0,3,4936.0,3,6.0,11.0,27.0,12.0,3,0,13,3664.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,2,3,2,5,2,282.0,1,1217.0,1,4.0,14.0,0.0,15.0,2,14,10,2059.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,3,2,3,5,1,218.0,4,68.0,2,2.0,9.0,39.0,6.0,1,6,10,2476.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,1,1,3,5,2,223.0,3,98.0,4,3.0,5.0,27.0,13.0,2,11,10,1538.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4,1,6,1,225.0,1,7258.0,3,7.0,7.0,20.0,14.0,3,9,0,5146.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3,4,2,1,4,2,230.0,3,20.0,3,5.0,7.0,4.0,0.0,1,15,14,1249.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,3,2,5,3,221.0,3,1704.0,4,6.0,13.0,13.0,12.0,1,9,11,1614.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,1,3,3,5,3,215.0,4,50.0,1,1.0,8.0,24.0,15.0,2,16,2,2263.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,2,1,1,6,3,87.0,3,2300.0,2,3.0,9.0,12.0,23.0,3,10,5,2709.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,4,4,3,5,2,138.0,2,37.0,3,3.0,11.0,32.0,9.0,2,7,14,1441.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,2,4,1,6,3,240.0,1,7961.0,1,5.0,9.0,25.0,0.0,1,6,0,5194.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,4,1,1,2,1,201.0,2,209.0,2,4.0,13.0,8.0,10.0,3,0,4,1700.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,2,1,2,5,1,68.0,4,1683.0,4,7.0,11.0,46.0,17.0,3,11,8,2901.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,3,2,3,5,3,252.0,2,64.0,4,6.0,8.0,5.0,11.0,1,15,14,971.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,1,2,1,2,5,3,291.0,2,1179.0,4,4.0,8.0,44.0,18.0,3,16,2,2243.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,4,3,3,1,6,3,232.0,3,7917.0,2,7.0,9.0,43.0,24.0,3,7,16,4383.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,1,2,4,3,5,3,56.0,3,12.0,2,1.0,20.0,19.0,14.0,1,12,12,1195.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,4,2,2,5,3,291.0,4,1800.0,2,5.0,0.0,32.0,15.0,1,4,4,2165.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,1,1,1,2,3,104.0,4,7088.0,4,4.0,1.0,47.0,5.0,1,8,12,2307.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,1,4,1,1,2,185.0,4,4990.0,2,6.0,9.0,33.0,24.0,2,3,2,4304.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,2,4,3,5,3,287.0,1,40.0,4,6.0,8.0,41.0,22.0,2,15,8,1993.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,1,3,3,5,1,184.0,3,60.0,1,6.0,11.0,19.0,16.0,2,4,16,1705.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,2,2,2,5,2,104.0,1,1041.0,3,2.0,11.0,17.0,12.0,3,13,16,1537.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,3,3,3,5,3,152.0,2,10.0,1,1.0,4.0,27.0,13.0,1,4,7,1322.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,2,1,3,5,3,189.0,1,24.0,2,3.0,22.0,24.0,19.0,3,4,5,2066.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,3,4,2,5,2,213.0,4,1825.0,3,7.0,15.0,2.0,24.0,2,5,4,2411.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,3,1,3,5,2,145.0,1,89.0,4,7.0,12.0,28.0,7.0,1,6,16,1680.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,2,2,1,2,3,119.0,3,4922.0,2,6.0,21.0,46.0,23.0,2,10,4,1959.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,3,4,4,2,5,2,182.0,1,656.0,4,1.0,17.0,41.0,10.0,3,10,11,2035.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,4,1,2,5,3,258.0,2,404.0,2,4.0,14.0,48.0,10.0,3,16,8,2321.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,1,3,5,2,178.0,4,41.0,2,1.0,3.0,27.0,11.0,1,4,11,2732.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,2,4,1,6,1,273.0,1,7482.0,1,1.0,23.0,39.0,0.0,3,0,10,4917.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,3,1,2,3,5,3,152.0,3,22.0,1,1.0,14.0,47.0,0.0,1,5,9,936.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2,3,2,2,5,3,91.0,1,361.0,1,7.0,14.0,36.0,2.0,2,5,4,2131.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,4,2,5,2,147.0,3,415.0,1,5.0,4.0,28.0,7.0,3,15,3,2089.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,1,2,2,5,3,293.0,4,975.0,3,4.0,13.0,2.0,7.0,3,8,8,2110.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,3,3,2,5,2,291.0,4,322.0,1,6.0,10.0,8.0,15.0,2,12,3,3481.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,1,4,3,5,1,75.0,4,58.0,3,7.0,2.0,29.0,8.0,1,14,12,2837.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,3,2,3,5,3,142.0,1,54.0,4,3.0,10.0,36.0,20.0,1,9,13,2303.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,3,4,2,1,4,1,65.0,1,4677.0,4,1.0,10.0,9.0,17.0,1,3,10,2286.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,1,4,2,5,3,158.0,3,375.0,2,3.0,11.0,25.0,11.0,2,11,3,1902.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,3,4,2,5,3,274.0,1,1336.0,4,4.0,0.0,39.0,0.0,3,8,15,2181.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,4,3,5,2,284.0,4,5.0,3,4.0,21.0,6.0,13.0,1,14,7,3071.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,1,2,5,3,236.0,3,538.0,1,6.0,8.0,49.0,16.0,1,9,14,3043.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,4,1,4,3,5,1,235.0,3,32.0,3,6.0,22.0,7.0,18.0,1,7,10,1312.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,1,1,4,3,5,1,275.0,4,42.0,4,4.0,12.0,4.0,17.0,2,0,0,2836.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,4,4,3,5,1,153.0,4,72.0,1,4.0,20.0,16.0,1.0,3,16,3,2060.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,1,4,1,4,2,142.0,2,1584.0,2,2.0,13.0,33.0,16.0,2,11,16,2131.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,1,4,2,5,1,220.0,3,1515.0,2,4.0,13.0,14.0,23.0,2,14,8,1438.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,3,2,1,2,5,2,83.0,3,1484.0,2,3.0,23.0,40.0,5.0,2,7,16,1922.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,2,4,2,1,2,2,280.0,4,8925.0,3,2.0,12.0,41.0,1.0,1,14,8,2148.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,3,4,3,1,4,3,287.0,4,967.0,4,3.0,24.0,10.0,11.0,2,3,10,2383.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,2,4,1,2,5,2,192.0,2,104.0,4,7.0,4.0,15.0,23.0,3,9,3,1304.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,1,3,3,5,2,199.0,2,35.0,3,6.0,23.0,45.0,2.0,3,16,5,1619.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,4,2,2,1,4,1,166.0,1,6721.0,2,7.0,12.0,25.0,14.0,2,4,12,3563.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,4,1,2,5,2,111.0,3,1117.0,4,4.0,10.0,8.0,8.0,3,0,12,1660.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2,4,3,3,5,1,245.0,3,62.0,4,3.0,17.0,35.0,22.0,3,16,2,1565.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,3,2,3,5,2,241.0,2,14.0,1,1.0,12.0,27.0,23.0,2,16,5,1341.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,3,2,3,5,2,290.0,1,34.0,2,4.0,2.0,1.0,22.0,1,10,14,1545.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,1,4,2,5,1,285.0,3,559.0,4,6.0,15.0,1.0,19.0,3,9,6,1437.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,4,1,4,1,3,2,255.0,3,7411.0,2,3.0,22.0,22.0,11.0,2,15,11,2698.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,1,1,3,5,3,235.0,3,44.0,3,4.0,5.0,7.0,21.0,2,13,13,1718.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,1,1,3,5,3,191.0,2,82.0,3,3.0,9.0,36.0,17.0,3,12,6,1511.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,2,4,1,2,2,160.0,1,5406.0,1,7.0,0.0,22.0,23.0,3,10,10,2662.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,1,1,1,3,5,3,192.0,2,8.0,4,1.0,6.0,21.0,5.0,3,10,9,1080.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,4,1,2,5,1,245.0,1,454.0,1,3.0,9.0,16.0,3.0,2,12,4,1623.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,2,3,5,1,207.0,1,98.0,3,7.0,15.0,5.0,17.0,2,12,9,1726.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,4,3,5,1,249.0,3,12.0,1,6.0,2.0,36.0,14.0,1,5,8,2095.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,1,3,4,1,2,3,177.0,2,6721.0,2,7.0,8.0,19.0,1.0,3,2,6,1736.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,2,2,3,2,5,2,284.0,3,33.0,2,1.0,7.0,19.0,20.0,1,11,4,1458.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,4,4,4,3,5,1,216.0,2,59.0,2,7.0,0.0,45.0,23.0,2,8,6,1581.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,3,4,2,5,1,198.0,4,1801.0,4,2.0,22.0,34.0,1.0,2,15,14,2111.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,3,4,2,5,2,89.0,4,26.0,1,5.0,3.0,7.0,18.0,1,10,16,2932.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,3,3,1,2,2,187.0,2,1117.0,2,5.0,7.0,22.0,10.0,2,9,8,1616.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,2,1,3,1,2,1,151.0,4,9102.0,3,7.0,17.0,18.0,16.0,2,2,6,2270.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,3,2,2,3,5,3,186.0,2,23.0,3,7.0,20.0,29.0,17.0,1,7,5,1122.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,2,2,2,5,3,96.0,3,388.0,3,6.0,2.0,31.0,7.0,1,13,4,1875.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,2,4,2,5,3,75.0,4,322.0,3,6.0,4.0,49.0,24.0,1,10,5,3239.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,4,1,3,5,3,243.0,3,25.0,2,5.0,24.0,49.0,1.0,1,16,0,2180.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,3,3,1,3,3,258.0,1,302.0,2,4.0,22.0,12.0,20.0,3,6,3,1778.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,3,4,1,3,5,2,176.0,2,64.0,4,1.0,24.0,40.0,2.0,2,6,9,1664.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,3,1,2,2,5,2,97.0,4,676.0,1,7.0,2.0,24.0,5.0,2,11,5,3110.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,3,1,2,1,2,2,122.0,1,1606.0,1,7.0,8.0,35.0,9.0,2,14,14,2338.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4,4,1,2,5,2,123.0,1,1715.0,4,6.0,10.0,35.0,4.0,3,10,4,2940.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,3,1,2,5,1,140.0,4,315.0,3,4.0,4.0,2.0,11.0,3,16,13,2442.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,2,3,3,2,5,1,212.0,3,957.0,3,7.0,10.0,24.0,19.0,1,7,13,1688.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
